0.866452, 0.434166
0.565987, 0.565212
0.440109, 0.449180
0.439590, 0.826241
0.295457, 0.774177
0.647817, 0.506716
0.752640, 0.979026
0.394056, 0.245775
0.681504, 0.986934
0.126859, 0.094027
0.089062, 0.757364
0.155242, 0.675483
0.610274, 0.884000
0.643860, 0.834829
0.667778, 0.810874
0.878698, 0.098181
0.316189, 0.619775
0.943881, 0.525442
0.036595, 0.592081
0.200259, 0.782386
0.996868, 0.998129
0.206365, 0.510587
0.543430, 0.817242
0.972376, 0.323337
0.940078, 0.341553
0.687723, 0.005651
0.619514, 0.866738
0.312939, 0.746512
0.463189, 0.922792
0.676409, 0.481454
0.875094, 0.747964
0.966611, 0.673638
0.665125, 0.958987
0.760500, 0.111513
0.007635, 0.620718
0.978649, 0.551214
0.990818, 0.168318
0.407769, 0.281808
0.522526, 0.885097
0.681240, 0.941519
0.608165, 0.889144
0.858272, 0.163050
0.266281, 0.831880
0.992325, 0.876134
0.597473, 0.761641
0.329416, 0.345442
0.772242, 0.855427
0.026925, 0.271954
0.953418, 0.971945
0.533544, 0.535949
0.418782, 0.229061
0.020975, 0.409704
0.399500, 0.058792
0.508013, 0.318060
0.400012, 0.442965
0.567645, 0.474955
0.014987, 0.282660
0.757768, 0.974060
0.508977, 0.104572
0.166176, 0.161642
0.674380, 0.557407
0.710424, 0.369785
0.733366, 0.401451
0.083201, 0.338075
0.299357, 0.944414
0.483840, 0.901898
0.663712, 0.126703
0.526577, 0.775458
0.923229, 0.709223
0.966203, 0.507649
0.714094, 0.266848
0.131713, 0.938904
0.567895, 0.940681
0.208600, 0.737142
0.155341, 0.152220
0.760396, 0.840949
0.933292, 0.732577
0.130102, 0.888102
0.960739, 0.169850
0.612123, 0.957572
0.899352, 0.927787
0.535336, 0.203136
0.464227, 0.038865
0.647922, 0.206704
0.840450, 0.424909
0.444569, 0.129505
0.831105, 0.648373
0.326691, 0.989248
0.752361, 0.047410
0.736280, 0.641385
0.341238, 0.457857
0.654014, 0.292597
0.191713, 0.975260
0.102245, 0.624635
0.484755, 0.460062
0.543499, 0.856641
0.027939, 0.739079
0.315109, 0.324062
0.870253, 0.706391
0.490601, 0.402294
0.007728, 0.776773
0.808468, 0.853183
0.945505, 0.394789
0.558950, 0.922498
0.131984, 0.552676
0.569446, 0.766500
0.530657, 0.520140
0.679183, 0.035749
0.845272, 0.239192
0.343771, 0.694254
0.163934, 0.087152
0.260266, 0.402105
0.037779, 0.960933
0.153358, 0.039699
0.259843, 0.885752
0.113329, 0.201705
0.859757, 0.601363
0.126383, 0.738866
0.079876, 0.828974
0.687989, 0.675786
0.348487, 0.171935
0.639860, 0.082823
0.515712, 0.853351
0.621181, 0.730196
0.867726, 0.743733
0.774725, 0.602451
0.684923, 0.381806
0.598482, 0.601408
0.359658, 0.941616
0.083409, 0.015699
0.339173, 0.349041
0.527947, 0.585041
0.409354, 0.000852
0.669918, 0.237357
0.084926, 0.789427
0.026429, 0.826872
0.121720, 0.386264
0.582410, 0.451318
0.416643, 0.987398
0.218411, 0.176353
0.810952, 0.973869
0.518275, 0.245344
0.562492, 0.190340
0.847333, 0.102623
0.502488, 0.795018
0.841712, 0.808335
0.142545, 0.883979
0.699422, 0.673029
0.247462, 0.343037
0.913806, 0.190088
0.639487, 0.630275
0.340017, 0.594140
0.249656, 0.442368
0.735109, 0.623570
0.681813, 0.467813
0.162402, 0.315259
0.804957, 0.680209
0.900716, 0.909677
0.139536, 0.874691
0.749127, 0.194445
0.053304, 0.400656
0.867842, 0.864506
0.032386, 0.293910
0.545842, 0.727021
0.543147, 0.261342
0.535904, 0.829115
0.250518, 0.221270
0.847626, 0.836597
0.608394, 0.352576
0.139095, 0.241791
0.087712, 0.855753
0.097807, 0.228581
0.557870, 0.878990
0.451465, 0.272818
0.587075, 0.312422
0.499299, 0.806196
0.677269, 0.403673
0.304499, 0.521737
0.699247, 0.397804
0.938426, 0.148995
0.043602, 0.654813
0.417192, 0.777118
0.253103, 0.947786
0.221251, 0.053879
0.152156, 0.894843
0.538630, 0.838819
0.738955, 0.728001
0.622404, 0.138608
0.355947, 0.852071
0.903068, 0.402759
0.904256, 0.896723
0.746409, 0.507823
0.117667, 0.214834
0.997508, 0.008178
0.161806, 0.030257
0.701513, 0.481554
0.074144, 0.688126
0.641776, 0.047402
0.810448, 0.710825
0.586016, 0.386243
0.913293, 0.612746
0.381101, 0.838116
0.068279, 0.676963
0.287097, 0.408255
0.063566, 0.146939
0.191193, 0.758120
0.918349, 0.536407
0.592141, 0.509896
0.195910, 0.010531
0.495820, 0.442602
0.766863, 0.041486
0.612569, 0.407924
0.538217, 0.791576
0.496890, 0.043900
0.913887, 0.927013
0.520168, 0.614574
0.002277, 0.815491
0.817023, 0.553768
0.836551, 0.310671
0.595914, 0.541062
0.123234, 0.576702
0.454634, 0.188143
0.284749, 0.655912
0.591305, 0.663611
0.811535, 0.732781
0.051510, 0.834409
0.189346, 0.297338
0.402186, 0.751960
0.917387, 0.661086
0.472888, 0.561165
0.382878, 0.528600
0.055078, 0.160380
0.607707, 0.577906
0.700031, 0.190487
0.132759, 0.252784
0.006008, 0.181195
0.555579, 0.220097
0.035310, 0.932696
0.486977, 0.195301
0.751835, 0.460791
0.942201, 0.089225
0.619778, 0.083624
0.432307, 0.679282
0.754078, 0.478137
0.271346, 0.258206
0.263253, 0.784379
0.865005, 0.963464
0.675244, 0.085795
0.996307, 0.740446
0.586890, 0.843610
0.374016, 0.142582
0.927659, 0.113442
0.959357, 0.421485
0.478265, 0.622272
0.836678, 0.610264
0.534792, 0.033881
0.643697, 0.553131
0.858949, 0.980896
0.826921, 0.084412
0.305087, 0.691558
0.237912, 0.810107
0.764590, 0.289348
0.835974, 0.195104
0.318287, 0.093578
0.512925, 0.909190
0.737486, 0.499099
0.305564, 0.634975
0.724268, 0.263220
0.511447, 0.790849
0.531667, 0.277991
0.473624, 0.872113
0.854359, 0.155953
0.049931, 0.363388
0.130474, 0.207499
0.032492, 0.425449
0.645178, 0.637952
0.033028, 0.809588
0.076632, 0.042502
0.599619, 0.702647
0.374956, 0.527113
0.580536, 0.455841
0.114833, 0.033541
0.000765, 0.400492
0.712364, 0.696568
0.966855, 0.203801
0.146812, 0.311594
0.365708, 0.467787
0.077846, 0.240703
0.372942, 0.524516
0.498927, 0.335333
0.036446, 0.630737
0.317443, 0.703671
0.450760, 0.015070
0.502234, 0.400896
0.287898, 0.480843
0.689121, 0.370408
0.700236, 0.517730
0.385067, 0.214148
0.861109, 0.125293
0.161601, 0.620152
0.658710, 0.801576
0.478117, 0.525450
0.308952, 0.399850
0.025688, 0.342452
0.902889, 0.806653
0.732009, 0.826923
0.154334, 0.644246
0.818097, 0.415692
0.863302, 0.450603
0.547378, 0.112212
0.860894, 0.040070
0.557780, 0.248098
0.451252, 0.997809
0.917453, 0.698757
0.616210, 0.511159
0.294757, 0.381261
0.498267, 0.991035
0.883127, 0.112553
0.927502, 0.186490
0.971445, 0.156147
0.008059, 0.745569
0.300545, 0.035417
0.029833, 0.425571
0.596481, 0.441617
0.220970, 0.405859
0.921171, 0.314756
0.106815, 0.406327
0.731055, 0.425440
0.490930, 0.564658
0.784376, 0.035830
0.323808, 0.275497
0.287735, 0.467810
0.974907, 0.444662
0.922511, 0.656520
0.673628, 0.861521
0.641800, 0.017358
0.134864, 0.642653
0.378485, 0.204590
0.634746, 0.949930
0.055060, 0.589675
0.052207, 0.436135
0.535844, 0.537457
0.641994, 0.121241
0.412193, 0.808320
0.554744, 0.652481
0.761351, 0.664453
0.369767, 0.151340
0.269564, 0.508339
0.156133, 0.100569
0.360062, 0.131594
0.827725, 0.974380
0.216564, 0.902283
0.807838, 0.564923
0.842904, 0.468841
0.268998, 0.208170
0.549427, 0.808718
0.463581, 0.362355
0.506754, 0.699871
0.910889, 0.242062
0.257566, 0.943245
0.456294, 0.461108
0.327015, 0.914339
0.468075, 0.887344
0.322397, 0.272014
0.687577, 0.162490
0.162700, 0.902644
0.498313, 0.590133
0.328670, 0.427742
0.629644, 0.345020
0.274003, 0.853196
0.560642, 0.206760
0.388296, 0.188223
0.139783, 0.271067
0.152381, 0.112180
0.186083, 0.341667
0.376671, 0.017349
0.087303, 0.955992
0.663131, 0.005824
0.660848, 0.247793
0.481512, 0.668625
0.792992, 0.099785
0.500469, 0.725163
0.622040, 0.289466
0.064180, 0.851182
0.281068, 0.581210
0.955107, 0.273302
0.465854, 0.967794
0.833508, 0.958293
0.343631, 0.514443
0.994333, 0.475189
0.568284, 0.508556
0.332130, 0.858392
0.417619, 0.868212
0.654585, 0.049871
0.318325, 0.012592
0.735313, 0.748586
0.274259, 0.647441
0.746537, 0.745269
0.963674, 0.168693
0.962276, 0.070673
0.521020, 0.637387
0.872666, 0.535436
0.268936, 0.528992
0.100029, 0.489655
0.916067, 0.710281
0.757340, 0.880328
0.986325, 0.346856
0.139691, 0.934757
0.495216, 0.694473
0.889392, 0.048066
0.138869, 0.977275
0.025327, 0.702938
0.511382, 0.806067
0.477198, 0.499705
0.116111, 0.839753
0.015270, 0.624913
0.186537, 0.643065
0.716255, 0.336495
0.582315, 0.943700
0.355950, 0.293663
0.276160, 0.742004
0.369260, 0.809653
0.197164, 0.976318
0.268226, 0.355452
0.446193, 0.697104
0.658688, 0.892621
0.148971, 0.952999
0.246209, 0.863346
0.462492, 0.841899
0.471871, 0.915839
0.500373, 0.430210
0.668594, 0.693223
0.192779, 0.493386
0.878574, 0.264005
0.346542, 0.280886
0.722487, 0.022293
0.421100, 0.758661
0.961073, 0.135845
0.785885, 0.032317
0.639730, 0.870112
0.474773, 0.904059
0.956737, 0.366373
0.703243, 0.766546
0.245736, 0.702099
0.663843, 0.286798
0.713101, 0.311665
0.365604, 0.583252
0.820810, 0.095548
0.533034, 0.849118
0.455449, 0.796115
0.830295, 0.625145
0.273980, 0.468148
0.926207, 0.174923
0.866887, 0.122209
0.165694, 0.665855
0.629328, 0.868996
0.863305, 0.108916
0.480925, 0.142785
0.484427, 0.260323
0.824812, 0.832113
0.229815, 0.938248
0.386556, 0.395801
0.789075, 0.457692
0.823600, 0.292460
0.278712, 0.136652
0.245829, 0.301600
0.630375, 0.076697
0.037896, 0.564455
0.944921, 0.671088
0.623932, 0.422677
0.577925, 0.543557
0.065264, 0.382986
0.972263, 0.870880
0.631767, 0.785942
0.503385, 0.292362
0.737465, 0.006927
0.852913, 0.859360
0.881030, 0.267489
0.676181, 0.727969
0.481776, 0.385156
0.579349, 0.548004
0.751791, 0.039858
0.671709, 0.751388
0.994825, 0.385068
0.208810, 0.193080
0.972565, 0.081803
0.092037, 0.847674
0.228913, 0.083593
0.240245, 0.514780
0.512898, 0.750557
0.099107, 0.736321
0.690849, 0.120708
0.803767, 0.378869
0.788443, 0.416598
0.760443, 0.584146
0.053272, 0.115457
0.662607, 0.040816
0.178533, 0.160914
0.207348, 0.780686
0.078483, 0.144464
0.027568, 0.952446
0.856267, 0.534769
0.605611, 0.276083
0.854770, 0.282949
0.183975, 0.131071
0.931083, 0.381967
0.938708, 0.481482
0.345241, 0.208244
0.931132, 0.091135
0.903837, 0.723622
0.603507, 0.731912
0.249146, 0.865808
0.834271, 0.338355
0.434382, 0.705418
0.818470, 0.311686
0.175710, 0.197745
0.289010, 0.426360
0.421646, 0.607380
0.844357, 0.042285
0.130458, 0.933814
0.398301, 0.575831
0.396209, 0.916134
0.017426, 0.432751
0.314046, 0.444951
0.661887, 0.856145
0.225383, 0.459678
0.595143, 0.392580
0.233585, 0.659282
0.478253, 0.929512
0.130788, 0.604644
0.414376, 0.507108
0.126474, 0.040638
0.459080, 0.357618
0.018432, 0.516066
0.362106, 0.875404
0.696724, 0.629571
0.556198, 0.470764
0.121288, 0.479644
0.658627, 0.510662
0.163791, 0.146869
0.001038, 0.799508
0.954373, 0.286509
0.953246, 0.303089
0.623896, 0.159575
0.056589, 0.068804
0.582325, 0.680492
0.232493, 0.545297
0.723864, 0.309497
0.581845, 0.754644
0.199481, 0.867884
0.540818, 0.020194
0.647440, 0.604229
0.408763, 0.203200
0.022458, 0.089710
0.513798, 0.651372
0.414129, 0.770663
0.531715, 0.312459
0.495227, 0.256484
0.723837, 0.716002
0.490516, 0.671007
0.109440, 0.776372
0.806694, 0.645485
0.838372, 0.620223
0.714096, 0.781299
0.279497, 0.891486
0.720776, 0.660515
0.590575, 0.237028
0.529603, 0.732422
0.785221, 0.926092
0.718983, 0.654168
0.562555, 0.806662
0.537840, 0.913623
0.415172, 0.051860
0.455489, 0.812596
0.781062, 0.399508
0.357003, 0.138525
0.255092, 0.837983
0.524720, 0.102773
0.125691, 0.941479
0.796511, 0.373646
0.752354, 0.307817
0.541423, 0.282263
0.549585, 0.801909
0.343336, 0.529409
0.592920, 0.558020
0.533248, 0.971480
0.112636, 0.943940
0.960827, 0.313664
0.390789, 0.940195
0.645828, 0.788463
0.827190, 0.637420
0.200042, 0.147701
0.189956, 0.805029
0.160354, 0.546132
0.316251, 0.734287
0.623575, 0.144766
0.778858, 0.808934
0.823653, 0.512059
0.284181, 0.506462
0.541884, 0.151073
0.817333, 0.783188
0.490768, 0.730734
0.799906, 0.046239
0.062116, 0.849326
0.776071, 0.165575
0.080038, 0.408328
0.392618, 0.229177
0.449443, 0.924731
0.688568, 0.994526
0.840670, 0.359959
0.959979, 0.239490
0.800879, 0.293511
0.715576, 0.465760
0.932822, 0.519460
0.488821, 0.657938
0.031620, 0.393923
0.522060, 0.051424
0.320181, 0.511641
0.588355, 0.112214
0.173863, 0.539774
0.466649, 0.181734
0.975037, 0.287059
0.835867, 0.489842
0.988139, 0.336436
0.603590, 0.489116
0.395869, 0.819280
0.934927, 0.713559
0.887139, 0.159360
0.497201, 0.614843
0.437412, 0.864645
0.686089, 0.079213
0.172042, 0.695094
0.848823, 0.578184
0.453247, 0.784538
0.770096, 0.156150
0.581346, 0.544799
0.936276, 0.708035
0.750870, 0.430150
0.343580, 0.250103
0.152192, 0.890262
0.865807, 0.137065
0.359275, 0.089744
0.447271, 0.428588
0.394195, 0.222414
0.636550, 0.858357
0.109030, 0.498421
0.226691, 0.108789
0.775771, 0.132343
0.017473, 0.344546
0.024856, 0.910387
0.965368, 0.207952
0.522967, 0.164814
0.236833, 0.729460
0.030706, 0.233718
0.930530, 0.856275
0.730784, 0.734280
0.484132, 0.552265
0.967340, 0.227625
0.031313, 0.672297
0.787013, 0.103401
0.224566, 0.064098
0.922407, 0.762218
0.289462, 0.600791
0.108555, 0.424055
0.325981, 0.097213
0.873020, 0.140775
0.122537, 0.313153
0.190255, 0.840861
0.998324, 0.496623
0.640838, 0.484508
0.439611, 0.170295
0.966227, 0.657188
0.545599, 0.114233
0.159638, 0.179822
0.549480, 0.748030
0.483684, 0.563673
0.930316, 0.365490
0.055399, 0.388091
0.881359, 0.924970
0.889265, 0.929239
0.150447, 0.348517
0.538877, 0.617914
0.518090, 0.532911
0.727863, 0.154604
0.428880, 0.525756
0.610685, 0.359886
0.541845, 0.569727
0.553954, 0.088306
0.215370, 0.968110
0.578869, 0.783861
0.192324, 0.974758
0.855424, 0.505209
0.000992, 0.161580
0.888988, 0.498722
0.837465, 0.966702
0.289899, 0.647527
0.945095, 0.376409
0.266690, 0.374641
0.756644, 0.944007
0.233570, 0.828333
0.314756, 0.598721
0.172792, 0.427846
0.736375, 0.947759
0.642525, 0.097580
0.736731, 0.024663
0.570860, 0.767891
0.478521, 0.687074
0.226574, 0.970611
0.261912, 0.117042
0.007280, 0.607416
0.820988, 0.126988
0.935578, 0.219180
0.242273, 0.224470
0.003845, 0.334417
0.770935, 0.638849
0.758279, 0.724964
0.020331, 0.763004
0.762828, 0.647007
0.350474, 0.713206
0.833625, 0.395582
0.431094, 0.960283
0.184559, 0.750686
0.254874, 0.235200
0.874599, 0.143106
0.116518, 0.162173
0.197507, 0.618104
0.323262, 0.322455
0.904550, 0.925080
0.652454, 0.701904
0.400857, 0.311330
0.821830, 0.725469
0.306018, 0.848036
0.488110, 0.331714
0.019585, 0.366611
0.539537, 0.790505
0.182062, 0.333508
0.697994, 0.216987
0.172042, 0.241645
0.696308, 0.984978
0.030091, 0.346546
0.546377, 0.492896
0.450025, 0.825341
0.663743, 0.985352
0.728187, 0.686737
0.864238, 0.383539
0.811361, 0.010091
0.498317, 0.327524
0.833941, 0.341715
0.238723, 0.883587
0.784984, 0.326526
0.287083, 0.619720
0.195773, 0.903179
0.015093, 0.002417
0.988509, 0.640792
0.305876, 0.317880
0.876764, 0.045410
0.111182, 0.570759
0.958315, 0.914309
0.990016, 0.063557
0.390986, 0.066284
0.644348, 0.609830
0.292123, 0.026037
0.717511, 0.584297
0.252326, 0.490790
0.370924, 0.262983
0.104068, 0.657247
0.404760, 0.156539
0.835816, 0.737042
0.938176, 0.289839
0.792286, 0.238778
0.914755, 0.631000
0.551461, 0.844800
0.948751, 0.122934
0.118985, 0.960812
0.277788, 0.020569
0.330569, 0.266481
0.837633, 0.486857
0.603028, 0.845131
0.724650, 0.650694
0.424576, 0.720676
0.561595, 0.579888
0.225006, 0.879890
0.532336, 0.872276
0.516375, 0.108168
0.101155, 0.818145
0.444822, 0.216877
0.682246, 0.337058
0.144146, 0.490443
0.775025, 0.142221
0.531765, 0.431281
0.330893, 0.835516
0.437683, 0.130710
0.367065, 0.886322
0.207089, 0.843960
0.093100, 0.697248
0.167219, 0.597414
0.065740, 0.209912
0.599092, 0.906200
0.137708, 0.753870
0.104761, 0.930253
0.216066, 0.091852
0.510694, 0.646988
0.095776, 0.864398
0.697911, 0.868692
0.884072, 0.887041
0.999512, 0.182773
0.781287, 0.003147
0.056200, 0.142981
0.233745, 0.445555
0.270445, 0.289734
0.724348, 0.910117
0.249910, 0.827669
0.716488, 0.794290
0.880746, 0.038544
0.516896, 0.303883
0.921408, 0.757618
0.073071, 0.381100
0.257600, 0.491635
0.970897, 0.656990
0.208972, 0.006525
0.148085, 0.881442
0.528208, 0.462967
0.089055, 0.533840
0.983117, 0.427928
0.516895, 0.567510
0.662358, 0.340291
0.848010, 0.491081
0.395425, 0.258730
0.925094, 0.239882
0.927510, 0.969915
0.794045, 0.540505
0.739876, 0.785211
0.540454, 0.721657
0.656367, 0.603968
0.451285, 0.174429
0.626668, 0.071543
0.017380, 0.915097
0.326958, 0.910170
0.542404, 0.953594
0.468556, 0.750809
0.373865, 0.420767
0.955216, 0.044094
0.021825, 0.657550
0.279670, 0.878513
0.680939, 0.719175
0.800054, 0.783932
0.921427, 0.997548
0.786848, 0.848601
0.564628, 0.914915
0.380944, 0.727761
0.008743, 0.891935
0.853467, 0.371975
0.520401, 0.043305
0.807994, 0.553312
0.257667, 0.304036
0.215764, 0.517508
0.040127, 0.939529
0.424531, 0.340228
0.131657, 0.642554
0.531671, 0.815557
0.551527, 0.670278
0.762172, 0.954837
0.679436, 0.724452
0.742136, 0.423986
0.170128, 0.527889
0.808406, 0.497415
0.443196, 0.300352
0.744959, 0.356674
0.263714, 0.586987
0.586674, 0.811948
0.179303, 0.142417
0.381114, 0.774533
